COD_PERSONA,SEXO,PROCEDENCIA,RESIDENCIA,ESTADO_CIVIL,TIPO_COLEGIO,JALADOS,APROBADOS,BECA_VIGENTE,CANT_RESERVAS,COD_CURSO,COD_GRUPO,COD_PLAN,CREDITOS,EFICIENCIA_SEMESTRES,EXCESO_INASISTENCIA,HRS_INASISTENCIA,Q1_Nota_S,Q3_Nota_S,Q1_Obligatorio_S,Q3_Obligatorio_S,Q1_Electivo_S,Q3_Electivo_S,PONDERADO,PRCTJE_INASISTENCIA_CURSO,AVANCE_CREDITOS,Dropout,AGE
37431,M,local,local,S,private,10,3,0,0,6,13,1,3.775,2.0,0,2.775,6.72875,11.315,6.72875,11.315,6.72875,11.315,8.143854,2.7903469,10,1,17
28856,M,local,local,S,private,7,8,0,30,11,15,1,4.0833335,4.0,0,6.0833335,10.065,12.505,10.011875,11.965,12.75,12.75,8.52616,8.687208,25,1,18
10346,M,local,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,6,35.333332,2.215,4.525,2.215,4.525,2.215,4.525,3.4068,41.25817,0,1,25
13721,M,local,local,S,public,6,0,0,0,6,6,1,4.0,1.0,6,48.333332,0.0,0.285,0.0,0.285,0.0,0.285,0.2663,55.39216,0,1,22
18682,F,local,local,S,public,3,2,0,0,5,5,1,3.8,1.0,0,10.8,8.49,12.8,8.49,12.8,8.49,12.8,8.9526,12.3529415,6,1,20
23676,M,local,local,S,public,27,12,0,1,16,39,2,3.6466668,5.025641,10,24.55,6.914,9.90425,7.032778,10.367778,8.446875,8.945625,8.487429,27.857214,40,1,24
18629,F,local,local,S,private,3,9,0,12,10,12,1,3.3333333,2.0,1,17.583334,10.72875,13.8325,9.27,12.1525,13.18,15.595,11.4106,23.284313,28,1,26
27936,M,foreign,local,S,private,1,4,0,0,5,5,1,3.6,1.0,0,8.6,11.95,14.45,11.95,14.45,11.95,14.45,13.465,10.196078,15,1,21
6853,M,local,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,4,32.166668,2.0625,4.1925,2.0625,4.1925,2.0625,4.1925,3.2145,45.59028,0,1,17
8361,M,local,local,S,private,49,68,0,0,72,117,2,3.6497538,2.4666667,15,20.73596,10.666379,12.830258,10.505,12.576035,11.235455,11.235455,10.783366,25.34969,226,1,29
10275,M,local,local,S,private,14,66,0,0,66,80,2,3.5138392,1.2584722,0,10.133184,12.597343,14.408438,12.568125,14.315,13.709,13.811,13.140863,13.140931,222,1,23
5968,M,local,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,4,29.833334,1.455,2.78,1.455,2.78,1.455,2.78,1.9977,34.25926,0,1,25
24532,F,local,local,S,public,3,3,0,6,6,6,1,3.6666667,1.0,0,3.5,8.765,14.1625,8.765,14.1625,8.765,14.1625,11.1009,5.0653596,9,1,18
33810,F,local,local,S,public,10,18,0,0,18,28,1,3.8238096,2.3333333,0,9.7952385,11.511071,13.168928,11.3825,13.208215,13.43,13.43,11.412743,10.273809,65,1,19
10749,M,local,local,S,public,6,0,0,0,6,6,1,3.6666667,1.0,6,45.166668,0.1875,0.4875,0.1875,0.4875,0.1875,0.4875,0.3682,55.31046,0,1,17
20246,M,local,local,S,private,18,20,0,0,25,38,2,3.4458334,3.1052632,2,13.689584,9.893125,12.269375,9.550312,11.759375,13.743333,14.385,10.9956,16.45769,64,1,20
22196,F,local,local,S,private,1,4,0,0,3,5,1,3.8333333,2.0,0,5.0,12.465,14.02,12.465,14.02,12.465,14.02,13.22992,8.431373,14,1,18
1205,M,local,local,S,public,3,3,0,0,6,6,1,3.6666667,1.0,0,8.333333,8.3475,13.255,8.3475,13.255,8.3475,13.255,9.6991,14.222222,8,1,18
39681,M,local,local,S,private,7,0,0,0,6,7,1,3.857143,1.0,0,0.0,0.82,2.005,0.82,2.005,0.82,2.005,1.6427,0.0,0,1,18
120,M,local,local,S,private,9,10,0,19,12,19,1,3.7833333,2.0,1,9.416667,8.579375,11.84875,8.579375,11.84875,8.579375,11.84875,10.054848,13.7061405,36,1,20
6517,M,local,local,S,private,6,0,0,6,6,6,1,3.6666667,1.0,0,18.166666,2.965,9.98,2.965,9.98,2.965,9.98,6.0095,20.52469,0,1,19
27206,M,foreign,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,1,16.833334,3.7925,7.715,3.7925,7.715,3.7925,7.715,5.6832,18.954248,0,1,26
37973,M,foreign,foreign,S,public,7,1,0,0,6,8,1,3.75,1.0,0,8.5,2.33,9.5975,2.33,9.5975,2.33,9.5975,6.59,9.313725,3,1,17
26474,M,foreign,foreign,S,private,0,6,0,6,6,6,1,3.5,0.5,0,3.8333333,16.4025,18.475,16.4025,18.475,16.4025,18.475,17.7024,4.5751634,21,1,19
11616,F,foreign,local,S,private,9,1,0,0,6,10,1,3.8333333,2.0,4,35.916668,2.1775,5.635,2.1775,5.635,2.1775,5.635,4.52516,34.351852,3,1,18
22383,F,local,local,S,public,2,12,0,14,11,14,1,4.3333335,2.0,0,2.6666667,12.96,14.938125,12.949375,14.77125,18.31,18.31,13.731043,3.6694677,45,1,19
3991,M,local,local,S,private,19,34,0,212,36,53,1,3.7027779,2.0,6,16.114815,9.75125,11.654445,9.526527,11.389861,13.694375,14.058125,10.568696,23.382908,124,1,31
18820,F,local,local,S,private,2,0,0,0,2,2,1,4.0,1.0,1,33.5,4.7325,4.9775,4.7325,4.9775,4.7325,4.9775,4.9163,27.666666,0,1,19
6909,M,foreign,local,S,private,14,10,0,0,15,24,1,3.9266667,2.5,1,12.3,9.5635,11.4545,9.5025,11.4365,15.0,15.0,9.563742,15.543301,33,1,18
4641,M,local,local,S,private,44,33,0,72,43,77,2,3.8011494,4.3922076,5,10.987931,9.971465,11.757414,10.040517,11.613017,9.084167,10.945833,10.39757,14.259029,116,1,29
20045,M,local,local,S,private,9,5,0,0,9,14,1,4.0666666,4.0,2,21.283333,8.988125,10.435,8.53125,10.203125,12.63,12.63,9.717586,18.281813,15,1,19
8095,M,local,local,S,private,12,5,0,17,12,17,1,4.0833335,4.0,6,14.458333,8.434375,10.0475,8.4275,9.99125,4.13,4.13,8.1097765,22.145329,19,1,19
25137,M,local,local,S,public,3,3,0,0,6,6,1,3.5,1.0,3,24.0,4.9675,12.28,4.45,12.54,11.5,11.5,8.8014,29.575163,11,1,21
26324,M,local,local,S,private,7,1,0,0,6,8,1,3.8333333,2.0,6,40.583332,3.74,6.7525,3.74,6.7525,3.74,6.7525,3.3075,45.22059,3,1,20
34813,F,local,local,S,public,5,5,0,10,8,10,1,3.3333333,2.0,1,14.625,8.13125,13.42,7.495,11.5,18.1,18.1,9.29142,17.156862,14,1,23
12452,M,local,local,S,private,2,0,0,0,2,2,1,4.0,1.0,0,0.0,8.93,10.41,8.93,10.41,8.93,10.41,9.67,0.0,0,1,18
16048,M,local,local,S,public,4,9,0,0,11,13,1,3.975,2.0,1,18.591667,10.005,13.29375,9.5925,11.65,15.445,16.575,11.019592,17.835596,29,1,27
10191,F,local,local,S,private,4,2,0,0,6,6,1,3.6666667,1.0,0,13.5,4.4925,11.9825,4.4925,11.9825,4.4925,11.9825,7.7218,15.03268,6,1,18
13276,F,local,local,S,private,8,4,0,0,7,12,1,4.0634923,1.75,0,5.3174605,7.2108335,11.3575,7.2108335,11.3575,7.2108335,11.3575,8.642591,6.9444447,12,1,17
40428,M,local,local,S,private,3,3,0,0,6,6,1,3.6666667,1.0,0,15.666667,6.025,12.81,6.025,12.81,6.025,12.81,8.5395,18.79085,10,1,18
10451,M,foreign,local,S,private,12,5,0,0,9,17,1,3.6555555,3.0,0,2.3333333,8.3625,11.715834,8.265833,11.568334,17.63,17.63,10.349011,2.9988465,14,1,20
11867,M,local,local,S,public,6,2,0,0,7,8,1,3.8333333,2.0,4,12.166667,8.395,10.04125,8.395,10.04125,8.395,10.04125,6.405775,22.058823,8,1,25
1950,F,local,local,S,public,11,1,0,0,6,12,1,3.6666667,1.0,2,12.416667,5.43875,8.54625,5.43875,8.54625,5.43875,8.54625,6.26545,18.211805,3,1,17
13805,F,local,local,S,private,5,2,0,0,7,7,1,3.857143,1.0,0,20.285715,3.265,10.55,3.265,10.55,3.265,10.55,6.1676,23.389357,6,1,18
818,F,local,local,S,private,8,5,0,0,10,13,1,3.3095238,2.0,0,0.0,9.13,11.765,9.04,11.1575,14.46,14.46,10.244554,0.0,13,1,17
22363,M,local,local,S,private,0,2,0,0,2,2,1,4.0,1.0,0,0.0,12.415,13.365,12.415,13.365,12.415,13.365,13.1275,0.0,8,1,17
10099,M,local,local,S,public,6,18,0,0,23,24,1,3.5833333,1.3333334,0,4.625,10.885625,13.203125,10.828125,12.80375,16.41,16.41,12.072375,5.6985292,65,1,18
1189,M,local,local,S,public,6,40,0,92,42,46,2,3.468889,1.6811594,1,8.544444,12.3046665,13.5928335,12.248834,13.345667,14.358334,14.635,12.632591,11.386166,135,1,32
8473,F,local,local,S,public,9,0,0,0,6,9,1,3.3333333,2.0,9,35.75,0.14125,2.105,0.14125,2.105,0.14125,2.105,1.2301,49.891068,0,1,24
20112,F,local,local,S,private,15,8,0,0,13,23,1,3.6055555,6.0,6,24.788889,7.352083,9.979584,6.79625,9.0304165,10.2925,10.664166,9.267439,24.360188,24,1,19
9783,M,local,local,S,private,7,15,0,0,19,22,1,3.5833333,2.0,0,1.5666667,10.525,12.875,10.355,12.54,14.075,14.075,11.727286,2.3395722,54,1,18
11233,F,local,local,S,private,10,12,0,0,17,22,1,3.74,2.5,5,17.303333,8.7045,11.3385,7.944,10.666,13.8625,15.6075,10.277014,26.500298,37,1,19
9722,F,local,local,S,private,6,17,0,23,18,23,1,3.625,1.3333334,0,3.1,11.860625,13.085,11.786875,12.963125,17.23,17.23,12.427396,4.390452,58,1,18
13519,M,local,local,S,private,5,0,0,0,5,5,1,3.8,1.0,1,20.4,3.68,9.87,3.68,9.87,3.68,9.87,5.6563,25.09804,0,1,21
10428,M,foreign,local,S,private,5,6,0,11,8,11,1,3.5333333,2.0,4,30.166666,8.515,13.345,7.25875,13.105,14.81,14.81,9.362691,36.051693,19,1,24
37458,M,local,local,S,private,7,1,0,0,6,8,1,3.75,1.0,2,20.375,5.355,11.06,5.355,11.06,5.355,11.06,6.7282,25.367647,3,1,18
2429,M,local,local,S,public,6,3,0,9,7,9,1,3.1666667,2.0,6,23.666666,3.65625,9.005,3.65625,9.005,3.65625,9.005,4.7366,38.325165,8,1,17
8918,F,local,local,S,private,2,0,0,0,2,2,1,3.5,1.0,0,14.0,10.31,10.51,10.31,10.51,10.31,10.51,10.3433,19.607843,0,1,23
27957,M,local,local,S,private,15,10,0,28,14,25,1,3.538889,3.12,11,35.697224,5.1983333,7.1075,5.0520835,6.50625,11.086667,11.086667,6.395884,37.843136,31,1,22
17993,M,local,local,S,public,6,0,0,0,6,6,1,3.6666667,1.0,4,31.0,4.4375,6.96,4.4375,6.96,4.4375,6.96,4.9755,38.235294,0,1,20
5141,M,local,local,S,private,9,5,0,0,11,14,2,3.5555556,1.7142857,1,10.777778,6.866667,11.925834,6.866667,11.925834,6.866667,11.925834,8.694672,14.933863,14,1,20
10072,M,local,local,S,private,33,11,0,26,19,44,1,3.6692858,2.75,10,20.277143,8.11575,10.645,8.406,10.348,7.836875,8.615625,8.239977,25.209448,39,1,21
13718,M,foreign,local,S,public,7,0,0,0,7,7,1,3.857143,1.0,6,35.0,1.845,3.505,1.845,3.505,1.845,3.505,2.8156,41.736694,0,1,17
29355,M,local,local,S,private,21,13,0,0,16,34,1,3.4634922,3.2794118,8,13.118519,6.9894443,10.1925,6.9355555,9.970278,14.615,14.615,8.74417,18.981546,42,1,21
3594,M,foreign,local,S,public,6,0,0,0,6,6,1,3.6666667,1.0,0,4.6666665,4.9375,10.02,4.9375,10.02,4.9375,10.02,6.7291,6.076389,0,1,17
4627,M,foreign,local,S,private,15,11,0,26,17,26,1,3.6666667,4.0,8,11.4375,6.6990623,8.202188,6.6903124,8.030937,15.15,15.15,7.4062386,13.909314,36,1,26
29474,F,local,local,S,private,7,4,0,22,8,11,1,3.6333334,2.0,1,16.066668,8.57,12.3375,8.57,12.3375,8.57,12.3375,9.506364,19.340464,14,1,20
34948,M,local,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,3,26.5,2.78,3.74,2.78,3.74,2.78,3.74,3.0986,33.006535,0,1,18
10978,F,local,local,S,private,5,1,0,0,6,6,1,3.6666667,1.0,0,9.166667,5.9725,9.55,5.9725,9.55,5.9725,9.55,7.9719,10.866014,3,1,19
3899,F,local,local,S,private,40,69,0,11,72,109,2,3.6390805,2.6293578,1,7.962069,11.010604,12.785862,10.898879,12.453879,13.682813,13.823438,11.251276,11.795912,229,1,29
13416,M,local,local,S,public,19,11,0,0,14,30,1,3.352381,4.0666666,1,9.561905,6.0666666,10.344167,4.7970834,9.507916,13.164166,14.1825,8.07151,9.281046,30,1,20
4558,F,local,local,S,private,5,66,0,0,67,71,2,3.637075,1.3239436,0,4.4955783,13.499822,15.410536,13.429464,15.2625,15.638,15.702,14.2904215,7.0496755,223,1,22
35991,M,local,local,S,private,16,9,0,0,12,25,1,3.7428572,4.4,1,9.619047,7.7139287,10.951786,7.0632143,10.832143,11.856667,11.863334,7.891844,11.985883,29,1,18
36126,M,foreign,foreign,S,private,6,0,0,0,6,6,1,3.6666667,1.0,5,33.5,2.4525,6.31,2.4525,6.31,2.4525,6.31,3.9629,40.522877,0,1,27
4696,M,local,local,S,private,18,0,0,0,6,18,1,3.6666667,1.6666666,16,43.22222,1.1125,2.5725,1.1125,2.5725,1.1125,2.5725,1.7957667,59.304874,0,1,18
31388,M,local,local,S,private,0,6,0,0,6,6,1,3.6666667,1.0,0,9.0,14.0575,15.8175,14.0575,15.8175,14.0575,15.8175,14.3007,9.477124,22,1,19
7597,M,local,local,S,private,23,26,0,49,32,49,1,3.7372293,2.75,8,20.858875,8.665909,11.3575,8.646363,11.086818,12.333333,12.333333,10.098143,24.62185,93,1,21
7366,F,local,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,0,10.0,4.025,9.0425,4.025,9.0425,4.025,9.0425,5.6395,10.620915,0,1,18
21302,F,local,local,S,public,2,4,0,18,6,6,1,4.375,2.0,2,32.0,10.55875,11.71875,10.55875,11.71875,10.55875,11.71875,12.528133,25.0,15,1,22
5029,F,foreign,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,1,15.833333,3.845,5.6075,3.845,5.6075,3.845,5.6075,4.3514,22.430555,0,1,16
9546,F,local,local,S,private,15,5,0,0,12,20,1,3.625,4.0,4,21.458334,6.19875,9.118125,6.195625,9.07875,15.89,15.89,8.01381,23.382353,16,1,23
21966,M,local,local,S,private,25,5,0,0,14,30,2,3.85,2.8666666,5,22.2,6.716786,8.741786,6.716786,8.741786,6.716786,8.741786,7.91752,19.562185,18,1,22
21388,M,local,local,S,private,23,12,0,9,18,35,2,3.9777777,3.057143,1,14.3,8.215278,11.213889,8.137222,10.640555,12.715,12.715,8.957726,15.662665,39,1,23
1437,M,local,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,4,32.0,0.4125,0.75,0.4125,0.75,0.4125,0.75,0.6205,45.3125,0,1,17
1648,M,foreign,local,S,private,5,1,0,0,6,6,1,3.6666667,1.0,2,28.833334,1.575,8.075,1.575,8.075,1.575,8.075,4.0991,38.020832,2,1,19
11463,M,local,local,S,private,15,17,0,0,23,32,1,3.2690477,2.3333333,7,19.719048,6.7935715,9.834286,6.6978574,9.563571,9.856,9.856,9.445503,21.99755,62,1,26
20982,F,local,local,S,public,8,6,0,14,11,14,1,3.8333333,4.0,0,5.0833335,10.14,11.59125,10.070625,11.225625,18.25,18.25,9.947857,5.987395,20,1,21
21354,F,local,local,S,private,7,1,0,0,6,8,1,3.8333333,2.0,1,17.416666,7.58625,8.40625,7.58625,8.40625,7.58625,8.40625,8.665425,12.416667,3,1,17
40476,M,foreign,local,S,public,15,4,0,0,10,19,1,3.6746032,3.0,0,3.4285715,4.5108333,10.695,4.0891666,9.7475,14.9,14.9,7.936721,4.127967,11,1,19
3749,M,local,local,S,private,18,66,0,0,67,84,2,3.6325815,1.5797619,3,13.585777,11.533552,13.065526,11.518421,13.036448,14.089167,14.700833,12.156174,16.703465,223,1,26
16366,M,local,local,S,private,0,6,0,0,6,6,1,3.6666667,1.0,0,9.333333,15.28,16.9875,15.28,16.9875,15.28,16.9875,16.0214,11.437908,22,1,26
15108,M,local,local,S,public,6,0,0,0,6,6,1,3.6666667,1.0,6,35.666668,1.515,5.16,1.515,5.16,1.515,5.16,2.9314,41.666668,0,1,19
8417,M,local,local,S,private,24,10,0,0,20,34,2,3.7883334,4.029412,9,24.013334,7.004,9.70375,6.93375,9.68425,16.12,16.12,8.213685,27.73587,36,1,26
33640,M,local,local,S,private,14,0,0,0,8,14,1,3.7777777,3.0,0,6.2777777,3.765,7.670833,3.765,7.670833,3.765,7.670833,3.7056,8.620448,0,1,19
4411,M,local,local,S,public,31,9,0,0,15,40,2,3.7583334,2.725,10,20.6875,5.3415623,9.109688,5.0,9.1025,10.975,10.975,7.11139,23.162888,27,1,22
5007,M,local,local,S,private,4,3,0,0,7,7,1,2.857143,1.0,0,12.0,10.355,12.805,10.1925,13.2225,11.8,11.8,11.236,23.988094,7,1,23
1357,F,foreign,local,S,public,20,3,0,0,13,23,2,3.75,1.4782609,11,24.05,2.939375,5.76875,2.939375,5.76875,2.939375,5.76875,4.3468523,30.194242,8,1,26
36290,M,local,local,S,private,7,0,0,0,6,7,1,3.3333333,2.0,6,31.083334,5.55375,5.655,5.55375,5.655,5.55375,5.655,0.24582857,54.2437,0,1,18
12162,M,local,local,S,private,29,61,0,0,65,90,2,3.5575757,2.545679,2,10.262121,11.334432,13.198409,11.216704,13.034659,14.37,14.37,11.630066,13.316906,203,1,30
33401,M,local,local,S,private,10,9,0,0,12,19,1,3.9166667,4.0,0,9.083333,6.1975,10.766875,5.74375,9.465625,13.3125,14.0775,8.161295,13.003096,26,1,18
6946,F,foreign,local,S,private,16,3,0,19,11,19,1,3.32,5.0,10,25.82,4.9635,8.9785,5.191,8.2135,5.6233335,7.515,5.4287577,41.38287,9,1,21
21570,M,foreign,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,0,13.166667,3.0825,6.785,3.0825,6.785,3.0825,6.785,4.5732,17.320261,0,1,18
26156,M,local,local,S,private,5,3,0,0,6,8,1,3.8333333,2.0,0,13.666667,8.30625,11.36375,8.30625,11.36375,8.30625,11.36375,8.987575,17.156862,9,1,20
32922,F,local,local,S,private,2,4,0,0,6,6,1,3.6666667,1.0,0,2.0,11.445,16.4475,11.445,16.4475,11.445,16.4475,13.4395,1.9607843,13,1,17
12527,M,foreign,foreign,S,private,8,5,0,0,9,13,1,3.7555556,3.0,8,25.911112,5.454167,9.13,5.454167,9.155,0.0,0.0,5.416446,36.349926,17,1,17
3265,M,foreign,local,S,public,9,2,0,0,8,11,1,3.8333333,2.0,0,5.5333333,5.4025,8.98875,5.4025,8.98875,5.4025,8.98875,7.1438274,7.334002,6,1,18
8766,M,local,local,S,private,23,10,0,0,15,33,1,3.7208333,4.0,4,13.389286,8.535313,11.145625,8.059063,10.892187,10.5125,11.644167,8.956251,23.02436,34,1,21
15092,M,local,local,S,private,2,0,0,2,2,2,1,4.0,1.0,0,2.0,6.6,9.8,6.6,9.8,6.6,9.8,7.4,2.0,0,1,19
24929,M,foreign,local,S,private,1,2,0,0,3,3,1,3.6666667,1.0,0,2.6666667,12.075,13.02,12.075,13.02,12.075,13.02,12.5209,3.9215686,8,1,17
9524,F,local,local,S,private,3,3,0,0,6,6,1,3.6666667,1.0,0,3.0,8.3625,13.28,8.3625,13.28,8.3625,13.28,10.1632,4.248366,9,1,18
13270,M,local,local,S,private,15,69,0,65,68,84,2,3.428446,1.6130953,1,6.6758146,12.656053,13.984736,12.587763,13.899736,13.706667,13.916667,12.929861,8.750389,232,1,24
24325,M,local,local,S,private,1,5,0,0,6,6,1,3.6666667,1.0,0,2.6666667,12.1625,13.4025,12.1625,13.4025,12.1625,13.4025,12.4209,3.1045752,18,1,18
17670,M,local,local,S,private,15,25,0,0,27,40,1,3.2314816,2.25,1,7.7222223,10.382778,12.910556,10.280833,12.768333,13.71625,14.22875,11.294465,9.893382,87,1,22
32540,M,local,local,S,private,18,15,0,0,18,33,1,3.8604167,2.6818182,0,1.064881,8.87625,12.029062,9.413125,11.984375,8.693334,9.28,9.508145,2.1836007,50,1,20
21884,M,local,local,S,private,28,19,0,14,32,47,2,3.5266666,2.29078,21,32.496666,4.67175,7.45275,4.40825,6.94125,7.312,9.082,7.566517,35.81441,66,1,29
4705,M,local,local,S,private,14,5,0,5,13,19,2,4.0266666,3.2105262,3,20.553333,5.2815,8.0975,4.9705,7.778,12.535,14.445,7.2443633,24.93765,12,1,31
5801,M,local,local,S,private,23,22,0,0,26,45,1,3.5742857,3.3333333,1,8.269048,9.8575,11.962,9.29375,11.23325,12.724,13.492,10.5025425,13.335028,67,1,20
38553,M,local,local,S,private,11,9,0,0,14,20,1,3.7083333,1.6,0,1.0833334,9.069375,12.2425,8.939375,10.8725,12.41,12.41,9.58023,0.88235295,30,1,21
14313,F,local,local,S,public,9,6,0,0,8,15,1,3.9466667,5.0,0,4.64,8.342,11.6235,8.2025,11.4735,13.9,13.9,9.610454,5.7633986,17,1,22
327,F,local,local,S,public,20,34,0,54,42,54,1,3.8385713,1.6666666,3,4.774286,9.20325,11.615,9.07375,11.59325,14.83,14.83,10.287033,7.589718,122,1,21
1256,M,local,local,S,private,8,3,0,0,8,11,1,3.8333333,2.0,0,8.8,6.66125,9.77125,6.66125,9.77125,6.66125,9.77125,7.4917364,11.780303,8,1,20
23113,M,local,local,S,private,9,5,0,0,8,14,1,3.7777777,3.0,1,6.111111,6.8441668,11.964167,6.8441668,11.964167,6.8441668,11.964167,8.517985,7.6505604,15,1,18
8788,M,local,local,S,public,24,41,0,0,44,65,2,3.5696077,1.8948718,3,17.731373,10.1122055,12.689264,10.010882,12.205,13.1125,14.76875,11.156176,20.895927,139,1,29
10707,M,local,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,5,31.333334,3.615,5.615,3.615,5.615,3.615,5.615,4.4045,36.846405,0,1,19
15725,F,foreign,local,S,private,7,5,0,0,7,12,1,3.6,3.0,0,7.2,9.441667,12.081667,9.03,12.130834,11.3,11.3,10.406375,10.0,17,1,17
3433,M,local,local,S,private,4,2,0,0,6,6,1,3.6666667,1.0,0,9.333333,8.0,11.38,8.0,11.38,8.0,11.38,9.3727,12.465278,5,1,17
4843,M,local,local,S,private,12,0,0,6,12,12,2,3.6666667,1.0,11,36.583332,2.43,4.17,2.43,4.17,2.43,4.17,2.94295,49.282066,0,1,21
14654,M,local,local,S,public,13,66,0,0,66,79,1,3.4918768,1.5810126,5,13.781443,12.138382,13.972941,11.94,13.766176,12.94,12.94,12.828614,13.628941,220,1,23
41014,M,foreign,foreign,S,public,7,0,0,0,6,7,1,3.857143,1.0,0,0.0,5.585,8.72,5.585,8.72,5.585,8.72,7.3555,0.0,0,1,17
3770,M,foreign,local,S,private,5,1,0,0,6,6,1,3.6666667,1.0,0,3.8333333,8.5325,10.0125,8.5325,10.0125,8.5325,10.0125,8.9923,5.2287583,2,1,18
8871,M,local,local,S,public,6,0,0,0,6,6,1,3.6666667,1.0,6,54.833332,0.0,0.285,0.0,0.285,0.0,0.285,0.2736,66.666664,0,1,23
1096,F,local,local,S,private,19,52,0,340,50,71,1,3.635589,1.5366197,3,6.7273183,9.801053,12.043816,9.5975,11.744342,14.929375,15.148125,11.50378,10.300293,182,1,34
32949,M,foreign,local,S,private,15,29,0,0,29,44,1,3.4583333,1.4545455,2,6.0208335,10.804063,13.760938,10.713437,13.555625,14.085,14.085,11.895591,7.406417,98,1,21
26754,M,local,local,S,private,6,7,0,0,10,13,1,4.111111,3.0,1,9.222222,8.941667,11.808333,8.855,11.358334,11.73,11.73,10.3986,13.529411,24,1,17
25275,M,local,local,S,private,10,17,0,0,21,27,1,3.6666667,1.6666666,1,7.2466664,10.133,13.113,9.686,12.9555,15.953333,15.953333,11.493511,7.7995644,57,1,20
10681,M,local,local,S,private,5,1,0,0,6,6,1,3.6666667,1.0,0,12.333333,5.6975,9.6975,5.6975,9.6975,5.6975,9.6975,7.3086,15.277778,3,1,17
22961,F,local,local,S,public,2,40,0,0,40,42,1,3.477551,1.1666666,2,10.05034,13.905714,16.25357,13.87,16.15643,15.82,15.82,14.849277,11.869748,140,1,20
27747,M,local,local,S,private,4,2,0,0,6,6,1,3.6666667,1.0,0,14.0,3.3,11.3475,3.3,11.3475,3.3,11.3475,7.7959,14.705882,6,1,18
32837,M,local,local,S,private,12,7,0,0,10,19,1,3.6833334,4.0,0,3.9916666,6.24375,11.606875,5.983125,9.944375,11.82,11.82,6.5045366,4.7729616,21,1,18
24870,M,local,local,S,private,6,12,0,0,15,18,2,4.0416665,1.4444444,3,27.258333,11.18375,13.403125,11.18375,13.403125,11.18375,13.403125,13.8317,22.521786,45,1,23
20426,M,local,local,S,public,11,1,0,0,6,12,1,3.6666667,3.0,5,30.3,3.6691666,5.9508333,3.6691666,5.9508333,3.6691666,5.9508333,3.9299667,42.030228,3,1,17
12567,M,local,local,S,private,8,9,0,0,14,17,1,3.5555556,1.6470588,7,29.188889,6.1525,9.933333,5.3083334,8.910833,16.7275,18.2625,8.195894,32.439445,29,1,18
12840,M,local,local,S,private,11,4,0,0,8,15,1,3.95,4.0,2,21.091667,6.623125,10.634375,6.623125,10.634375,6.623125,10.634375,7.0937667,29.96732,14,1,19
27409,M,local,local,S,public,6,2,0,0,6,8,1,3.3333333,2.0,0,13.433333,7.135,10.87,6.2125,10.7575,9.08,9.38,9.917875,18.259804,6,1,19
14077,M,foreign,local,S,public,19,18,0,0,17,37,1,3.5261905,2.6891892,1,8.703869,9.368438,12.0625,9.357187,11.57875,10.9565,11.2175,10.426576,10.466349,58,1,24
40399,M,local,local,S,private,8,0,0,0,6,8,1,3.75,1.0,5,26.875,1.4125,2.55,1.4125,2.55,1.4125,2.55,1.9986,32.47549,0,1,18
24274,F,local,local,S,private,7,6,0,0,11,13,1,3.8222222,3.0,0,10.033334,9.5575,11.56,9.531667,10.935,16.15,16.15,10.565154,9.528658,21,1,16
28388,M,local,local,S,private,3,3,0,0,6,6,1,3.5,3.0,2,23.0,10.299167,12.535833,10.299167,12.535833,10.299167,12.535833,9.6262,26.895424,10,1,20
25358,M,local,local,S,private,0,1,0,0,1,1,1,5.0,1.0,0,4.0,11.88,11.88,11.88,11.88,11.88,11.88,11.88,3.3333333,5,1,16
14115,M,foreign,local,S,private,7,0,0,0,6,7,1,4.5,1.0,2,13.416667,5.06375,7.76875,5.06375,7.76875,5.06375,7.76875,4.6489143,23.809525,0,1,18
425,F,local,local,S,private,1,57,0,0,57,58,1,3.585238,1.1111112,0,3.7871428,13.871,15.3735,13.94375,15.1735,14.648334,14.711667,14.538284,5.784067,204,1,21
25672,F,local,local,S,private,5,14,0,0,15,19,1,3.88,2.5,0,3.22,12.2245,14.212,11.63,13.7765,14.54,14.87,11.508953,4.0712075,46,1,18
34848,M,local,local,S,public,0,2,0,0,2,2,1,3.5,1.0,0,16.0,11.79,12.35,11.79,12.35,11.79,12.35,11.99,20.588236,7,1,26
23632,M,local,local,S,public,17,8,0,0,12,25,1,3.3944445,3.36,8,26.780556,5.8925,10.325833,5.99375,9.662084,13.34625,13.43875,7.420272,28.690197,21,1,21
5533,M,local,local,S,public,6,0,0,6,6,6,1,3.6666667,1.0,6,47.166668,0.0,0.675,0.0,0.675,0.0,0.675,0.45,58.333332,0,1,18
13771,M,foreign,foreign,S,private,5,2,0,0,7,7,1,3.857143,1.0,0,8.714286,5.16,10.58,5.16,10.58,5.16,10.58,7.818,10.084034,6,1,17
