COD_PERSONA,prob_0,prob_1,y,pc1,pc2
43362,0.48143841200483894,0.518561587995161,-71.32518190737613,-71.32518190737613,8.935345264094346
35049,0.48143841200483894,0.518561587995161,-23.54481724137544,-23.54481724137544,20.85484436381832
165,0.43953492588948107,0.5604650741105189,123.92982132002086,123.92982132002086,-78.89740311425251
17455,0.48143841200483894,0.518561587995161,93.07780432587622,93.07780432587622,-65.75645251268989
37797,0.48668817573865975,0.5133118242613403,-22.21616485550668,-22.21616485550668,-13.136547485379706
25012,0.48143841200483894,0.518561587995161,-15.17683755956754,-15.17683755956754,-15.859771238388237
19498,0.43953492588948107,0.5604650741105189,153.73506018536315,153.73506018536315,-20.13982414474384
1416,0.48143841200483894,0.518561587995161,126.09182993444082,126.09182993444082,-79.45125382293624
37205,0.48143841200483894,0.518561587995161,-22.417760603542046,-22.417760603542046,-13.246878701558344
37417,0.48668817573865975,0.5133118242613403,-56.960887474909555,-56.960887474909555,2.903359244790011
37115,0.43953492588948107,0.5604650741105189,-32.64339066756746,-32.64339066756746,-8.582225680283022
43077,0.48668817573865975,0.5133118242613403,-92.49054616212462,-92.49054616212462,18.969308471354402
9749,0.48143841200483894,0.518561587995161,127.03501282992991,127.03501282992991,-81.17732708118754
708,0.48143841200483894,0.518561587995161,352.13926497107155,352.13926497107155,416.30578230405246
9437,0.48143841200483894,0.518561587995161,339.59636207685446,339.59636207685446,382.7118556980265
38830,0.44471962392852027,0.5552803760714797,-19.38452999119109,-19.38452999119109,-14.651571032866764
2026,0.48143841200483894,0.518561587995161,129.92839165865777,129.92839165865777,-81.55792458345645
35439,0.48143841200483894,0.518561587995161,-36.257047099188476,-36.257047099188476,-6.0014226533937
27820,0.43953492588948107,0.5604650741105189,131.16231714880504,131.16231714880504,-14.910819542258263
40547,0.48143841200483894,0.518561587995161,-72.03702632774151,-72.03702632774151,16.82067443233202
15194,0.44471962392852027,0.5552803760714797,136.2776202606545,136.2776202606545,-0.004905120277609361
40813,0.43953492588948107,0.5604650741105189,-61.448249327939244,-61.448249327939244,4.463374034561978
5573,0.48143841200483894,0.518561587995161,125.06800542533165,125.06800542533165,-79.54832203721705
22802,0.48143841200483894,0.518561587995161,127.65974836762348,127.65974836762348,-81.91584270317692
39861,0.48668817573865975,0.5133118242613403,-61.58349961970484,-61.58349961970484,4.4983151652796876
1012,0.4658410611199143,0.5341589388800857,24.822743763819705,24.822743763819705,-34.6840892685263
36307,0.4658410611199143,0.5341589388800857,8.841318540831265,8.841318540831265,4.223433071855415
32812,0.43953492588948107,0.5604650741105189,26.459150142284518,26.459150142284518,-35.0188170420906
40278,0.48143841200483894,0.518561587995161,-52.745171837174105,-52.745171837174105,0.3266199703775223
37312,0.48143841200483894,0.518561587995161,-42.721628029915806,-42.721628029915806,-3.1778467295787705
93,0.6644402721173683,0.3355597278826316,154.027161024063,154.027161024063,-8.412562940464294
25550,0.48143841200483894,0.518561587995161,95.48695644560235,95.48695644560235,-66.8219450900225
19212,0.48143841200483894,0.518561587995161,93.0409067665932,93.0409067665932,-65.99926634624042
887,0.48143841200483894,0.518561587995161,148.61402324520796,148.61402324520796,-15.282900709322522
14101,0.48668817573865975,0.5133118242613403,102.29906362202266,102.29906362202266,4.776270853106686
31497,0.48143841200483894,0.518561587995161,-21.873804330318507,-21.873804330318507,-13.453478414947439
15586,0.48143841200483894,0.518561587995161,322.6839273540232,322.6839273540232,350.50039783128165
6616,0.48143841200483894,0.518561587995161,353.3614283109515,353.3614283109515,423.1823689159619
39851,0.48143841200483894,0.518561587995161,-66.00287110041278,-66.00287110041278,6.6196767455531775
28784,0.48143841200483894,0.518561587995161,78.14291024719341,78.14291024719341,-58.7302108174043
28704,0.9249081101817799,0.07509188981822014,103.42832961776362,103.42832961776362,-70.43206169802058
1409,0.48143841200483894,0.518561587995161,511.09392530531005,511.09392530531005,851.8029343397474
44047,0.48143841200483894,0.518561587995161,-74.821233495384,-74.821233495384,10.805227881778961
8839,0.43953492588948107,0.5604650741105189,246.59687183891336,246.59687183891336,216.90758664589782
5499,0.920445347697676,0.07955465230232393,122.21888376058234,122.21888376058234,-79.39540942092357
40222,0.6782439678375232,0.32175603216247683,-58.22169433843418,-58.22169433843418,2.923065436730945
36154,0.44471962392852027,0.5552803760714797,-63.73296797870618,-63.73296797870618,49.59893525546441
38722,0.48143841200483894,0.518561587995161,-13.015102108012954,-13.015102108012954,-17.520247888738457
